HOLDING_ID	CURRENCY_SOLD_AMOUNT	DESC_CURRENCY_SOLD	CURRENCY_PURCHASED_AMOUNT	DESC_CURRENCY_PURCHASED	SETTLEMENT_DATE	UNREALIZED_APPRECIATION
159386547	1526917	USD	5542925.53	PLN	22-OCT-2025	-2310.84
159383334	444511.43	USD	8373261.81	MXN	17-DEC-2025	9019.32
159388302	34178.76	THB	1058.54	USD	20-OCT-2025	2.28
159389929	11130000	MXN	586230.69	USD	17-DEC-2025	-16616.49
159368954	26318.76	USD	36622.42	CAD	04-NOV-2025	39.01
159387216	29300000	BRL	5116563.35	USD	02-APR-2026	-153884.37
159386726	26337213.81	PEN	7447464.6	USD	17-FEB-2026	-110191.21
159346228	1220793.83	USD	22791000	MXN	17-DEC-2025	13661.71
159344925	17393000	EUR	20598117.69	USD	02-OCT-2025	177854.51
159174149	5793596.81	USD	855358000	JPY	17-DEC-2025	36661.03
159171021	29819000	DKK	4726721.65	USD	17-DEC-2025	12161.49
159185007	6717112.21	USD	5674628	EUR	30-OCT-2025	-42727.02
159185774	71014104	PLN	19703405.01	USD	25-NOV-2025	180975.41
159168311	18000000	AUD	11914740	USD	17-DEC-2025	-6742.8
159168111	11252430	EUR	13383840.54	USD	20-NOV-2025	133851.04
159390479	4253957	USD	69913783295	IDR	15-OCT-2025	-63548.37
159386646	2056057.31	USD	89592697.28	TRY	07-NOV-2025	36310.85
159178712	8669766	USD	7350000	EUR	17-DEC-2025	-1910.02
159160541	23885000	NOK	22490593.7	SEK	17-DEC-2025	6646.68
159178347	515102786.76	TRY	11963832	USD	24-OCT-2025	-193566.8
159171323	7286337	JPY	50000	USD	17-DEC-2025	335.15
159163732	75550000	EUR	89280895.19	USD	17-DEC-2025	184770.14
159176035	100000	USD	14661261	JPY	17-DEC-2025	-66.48
159387406	1122508.28	USD	1949476	NZD	02-OCT-2025	7700.7
159383050	51633.36	NOK	5175	USD	04-NOV-2025	-.01
159386026	9197906.75	SGD	7179117.4	USD	02-OCT-2025	48680.76
159187931	1284000000	JPY	8700377.1	USD	17-DEC-2025	-51573.62
159188736	53265000	USD	377862730.28	CNY	30-OCT-2025	-143674.4
159182641	50000	USD	68775.32	CAD	17-DEC-2025	-401.58
159171094	1186973.38	USD	173949311	JPY	17-DEC-2025	-1306.87
159183394	564990000	HKD	72791287.09	USD	17-DEC-2025	71364.3
159183239	584989363.6	MXN	30961000	USD	14-NOV-2025	-830710.86
159163445	127700000	HKD	16441665.63	USD	17-DEC-2025	5385.09
159182616	20177000	GBP	27108041.62	USD	17-DEC-2025	-30589.69
159387400	72987439.22	CNY	10253493	USD	16-OCT-2025	9413.89
159387645	23331453.28	USD	124100000	BRL	02-OCT-2025	-14247.21
159382361	5851060.84	NZD	3408991.88	USD	02-OCT-2025	16838.54
159390721	572718.4	KWD	1970000	USD	02-JUL-2029	72764.77
159387317	3770645	USD	162978588.84	TRY	20-OCT-2025	92731.59
159181740	507777003000	IDR	31051000	USD	14-NOV-2025	648359.72
159176698	68475.13	CAD	50000	USD	17-DEC-2025	618.06
159182801	50000	USD	464563.2	SEK	17-DEC-2025	-414.37
159389325	3036367	USD	445829766	JPY	02-OCT-2025	-21661.21
159381589	58983407.27	PEN	16901658.34	USD	15-DEC-2025	-54317.68
159346295	50269950	EUR	59537215.28	USD	02-OCT-2025	517747.17
159167777	8783922.79	USD	1289000000	JPY	17-DEC-2025	2108.74
159189109	10392000	USD	56616135.6	BRL	02-OCT-2025	245631.75
159185870	44966442200	COP	11030000	USD	14-NOV-2025	-373309.88
159386939	8054796.7	USD	151952000	MXN	17-DEC-2025	175556.86
159388618	24137.04	USD	31146.53	SGD	02-OCT-2025	8.49
159388883	46668000	EUR	55267806.37	USD	02-OCT-2025	477210.05
159385506	413968.84	USD	36551171.74	INR	17-OCT-2025	-2879.28
159182118	2063872.49	EUR	2427462.64	USD	16-OCT-2025	2212.81
159186621	317668	USD	473007652	ARS	26-JAN-2026	-36769.09
159177349	26380000	USD	92277240	PEN	30-OCT-2025	177144.12
159176459	346205.07	USD	296378.46	EUR	16-OCT-2025	2068.29
159385296	217383.45	USD	31855827	JPY	02-OCT-2025	-1974
159386011	1435719.37	USD	26885281	MXN	20-OCT-2025	29547.6
159386514	919861	USD	3100000	ILS	13-NOV-2025	16097.1
159186646	26144515.03	USD	536108000	CZK	17-DEC-2025	-240167.29
159182039	3203070624	PHP	56260352.06	USD	25-NOV-2025	1443001.4
159178498	1490500000	EUR	1765332400.7	USD	18-MAR-2026	-406045.44
159178223	43758151.5	PEN	12455000	USD	30-OCT-2025	-138479.56
159161758	545056	EUR	640792.36	USD	16-OCT-2025	298.83
159381606	252892582.18	INR	2848531	USD	17-OCT-2025	4258.29
159382499	1980000	USD	64076760	THB	20-OCT-2025	235.58
159344242	80213052.32	PEN	22526694.09	USD	17-DEC-2025	-531081.98
159178944	18377600	USD	100874646.4	BRL	02-OCT-2025	575783.7
159182358	1507818.37	USD	1290244.45	EUR	16-OCT-2025	8343.67
159170812	187296.83	USD	160270.43	EUR	16-OCT-2025	1036.43
159371759	1293804.17	USD	963000	GBP	02-OCT-2025	1334.02
159343088	8935339	JPY	60855	USD	02-OCT-2025	434.14
159182998	280178304	AUD	185475235.46	USD	17-DEC-2025	-88144.12
159183661	360628680	TRY	8376000	USD	24-OCT-2025	-135518.08
159387049	345973.15	USD	14722887.4	TRY	03-OCT-2025	7871.02
159383240	1952813.57	USD	3330000	NZD	02-OCT-2025	-22245.61
159382315	4548000	SGD	3538033.63	USD	02-OCT-2025	12315.58
159346617	2554339.86	USD	47833079	MXN	17-DEC-2025	36499.04
159170631	342309796.42	ZAR	16661546	EUR	17-DEC-2025	-62537.84
159169892	283826943361	IDR	17347774.79	USD	23-OCT-2025	341148.17
159179542	10293694.03	USD	450287351.67	TRY	24-OCT-2025	333938.06
159386787	6295402.54	USD	5360000	EUR	02-OCT-2025	-2490.99
159390167	10561666.39	USD	7872000	GBP	02-OCT-2025	25382.23
159346263	56944255.63	PEN	15497144	USD	28-NOV-2025	-879429.88
159342126	7619000	AUD	4976520.52	USD	02-OCT-2025	-64971.38
159165135	1006099843	PHP	17540706.49	USD	17-OCT-2025	302559.01
159173458	50000	USD	42021.45	EUR	17-DEC-2025	-444.1
159171114	64526860	USD	351545559.62	BRL	02-OCT-2025	1525196.86
159176300	398722000	TWD	13111111.11	USD	15-OCT-2025	15006.88
159388852	6375817.31	USD	4719000	GBP	02-OCT-2025	-29236.72
159386204	532000	CHF	666850.93	USD	02-OCT-2025	-1448.8
159344830	86368301.07	PEN	23252288.68	USD	24-NOV-2025	-1588994.28
159169497	36687.77	GBP	50000	USD	17-DEC-2025	653.92
159182046	1039612	EUR	1213617.06	USD	16-OCT-2025	-8027.61
159184584	207186817	MYR	49657698.87	USD	25-NOV-2025	363874.35
159183057	32394000	SGD	25475773.48	USD	17-DEC-2025	217770.41
159186457	5268729181	CLP	5428000	USD	14-NOV-2025	-52679.62
159180703	17569000	USD	93686692.5	BRL	02-OCT-2025	33835.74
159179712	83794.06	NZD	50000	USD	17-DEC-2025	1272.71
159183339	597325748	EUR	706020397.57	USD	17-DEC-2025	1594063.51
159388204	59533.82	CAD	43046	USD	02-OCT-2025	266.17
159388273	5016691.9	USD	27500000	BRL	02-OCT-2025	150295.75
159389623	4743197	USD	422369834.86	INR	19-NOV-2025	-2138.55
159181367	367888480.51	ZAR	20914173	USD	17-DEC-2025	-270246.26
159169937	774069.77	EUR	910452.27	USD	16-OCT-2025	845.41
159174482	253614376	UYU	6305834.95	USD	25-NOV-2025	-55995.63
159187852	37198000	USD	155952615	MYR	30-OCT-2025	-131310.35
159173553	26026384	TRY	594842.2	USD	25-NOV-2025	-3870.22
159385818	169297656	TWD	5692591	USD	20-OCT-2025	130081.19
159388502	5564274	USD	486044898.17	INR	17-OCT-2025	-97746.57
159387409	1211058.13	PEN	327092	USD	05-DEC-2025	-21133.65
159344122	14645225.94	PEN	4192735.74	USD	16-MAR-2026	-6422.33
159188299	11180000	EUR	13179766.6	USD	17-DEC-2025	-4808.89
159162077	1274664.19	EUR	1499118.66	USD	16-OCT-2025	1264.93
159182309	686900	USD	36130940	EGP	20-NOV-2025	50048.11
159167049	1550000000	HKD	200251929.85	USD	14-JAN-2026	669774.3
159182394	1035011	EUR	1216805.51	USD	16-OCT-2025	567.46
159182823	3356234.21	EUR	3974509.61	USD	30-OCT-2025	26973.33
159370836	60365554.62	EUR	70407243.9	USD	02-OCT-2025	-464975.5
159388399	14179892.45	USD	10462000	GBP	02-OCT-2025	-109554.21
159386884	2830288.18	USD	27100000	SEK	02-OCT-2025	48280.82
159388742	15727713570	IDR	954931	USD	08-OCT-2025	11949.83
159186282	10904293.75	USD	16450000	AUD	17-DEC-2025	-9383.08
159177181	3242000000	JPY	21833928.79	USD	17-DEC-2025	-264065.17
159185067	7911072	USD	6656000	EUR	17-DEC-2025	-61650.31
159183054	255824834	EGP	4986838.87	USD	02-OCT-2025	-359552.65
159176120	63903467.05	USD	452110000	CNY	17-DEC-2025	-132498.87
159184770	14840972394	INR	167584773.75	USD	17-DEC-2025	1320291.47
159384127	1556.7	NOK	156	USD	04-NOV-2025	-.02
159383954	18700000	BRL	2891022.37	USD	02-OCT-2025	-622529.23
159387939	1038690.17	USD	3735000	PLN	22-OCT-2025	-11361.92
159386222	103741016.12	USD	133608054.66	SGD	02-OCT-2025	-164866.15
159382281	6044252.8	USD	260138596.26	TRY	22-OCT-2025	111928.09
159276811	55065879.28	USD	47181000	EUR	02-OCT-2025	327005.03
159276008	13170925	USD	47812328.02	PLN	22-OCT-2025	-19932.94
159272653	48813000	EUR	57638951.75	USD	02-OCT-2025	330016.75
159269942	8523338.05	EUR	36819968.04	RON	22-JAN-2026	-75154.61
159268609	179324629.67	TRY	4185427.23	USD	06-OCT-2025	-114735.77
159275538	270069786	TWD	9027000	USD	20-OCT-2025	153481.79
159271766	16500000	BRL	2715736.46	USD	02-OCT-2025	-384456.13
159271297	183201580.7	MYR	43744408	USD	17-DEC-2025	118115.06
159189227	1556237	USD	2317236893	ARS	26-JAN-2026	-180129.65
159188959	11059952.05	USD	16730000	AUD	17-DEC-2025	20403.91
159173440	40523502.81	USD	5914000000	JPY	17-DEC-2025	-212726.66
159162624	2556394.39	USD	2187513.92	EUR	16-OCT-2025	14146.08
159173699	2411000000	JPY	16494773.7	USD	17-DEC-2025	61009.53
159176716	104240387	PEN	29231575.02	USD	05-NOV-2025	-763848.08
159184188	3543982.8	USD	5300000	AUD	17-DEC-2025	-33768.42
159170394	12133216.22	CAD	8784000	USD	30-OCT-2025	52859.71
159388293	26035729.04	PEN	7385603.38	USD	26-MAR-2026	-77267.24
159387539	119204000	BRL	18499883.6	USD	02-OCT-2025	-3897410.78
159383872	12.81	USD	127.86	NOK	02-OCT-2025	0
159341327	452721	USD	67265286	JPY	02-OCT-2025	2127.61
159342612	1349517.84	USD	2054999	AUD	02-OCT-2025	10274.89
159183386	924208544	EUR	1087918224.44	USD	18-MAR-2026	-6956353.48
159171640	929377.29	SEK	100000	USD	17-DEC-2025	801.96
159184782	11389000	EUR	13405889.4	USD	30-OCT-2025	10372.91
159180074	14494000	AUD	9580844.17	USD	17-DEC-2025	-18598.7
159168358	3720000	EUR	3257961.12	GBP	17-DEC-2025	-4947.34
159178136	159808	USD	237954112	ARS	26-JAN-2026	-18497.28
159386595	2234478.59	USD	7502000	ILS	15-OCT-2025	30429.97
159387679	658857.5	USD	28892877.95	TRY	04-DEC-2025	1604.83
159382900	159167557	TWD	5359177	USD	20-OCT-2025	129505.68
159345770	105767041.91	EUR	123361177.8	USD	02-OCT-2025	-814687.84
159345181	3071454	USD	57802000	MXN	17-DEC-2025	59343.2
159088531	518310931	TWD	18699434.71	USD	26-JUN-2026	1253846.06
159088511	544666666	TWD	19195977.51	USD	15-MAY-2026	937041.62
159088668	318386490.99	CNY	44574465.34	USD	15-JAN-2026	-386223.01
159088519	544666667	TWD	18916634.84	USD	13-FEB-2026	827606.7
159088464	580201319	TWD	18510171.27	USD	16-JAN-2026	-700450.03
159088804	377019162.98	CNY	53672028.35	USD	14-AUG-2026	-180867.39
159088750	351919653.99	CNY	49779992.07	USD	20-MAR-2026	-101240.91
159088792	290397946.41	CNY	41518635.83	USD	10-JUL-2026	107459.24
159088418	701500000	TWD	22330097.07	USD	07-NOV-2025	-751189.77
159088780	407005728	CNY	58141183.68	USD	12-JUN-2026	187957.83
159088752	410208198.98	CNY	57520605.62	USD	17-APR-2026	-715247.68
159088621	566666100	TWD	18901470.99	USD	20-OCT-2025	282868.62
159088613	580000000	TWD	19966263.88	USD	07-AUG-2026	365882.45
159088406	657548246	TWD	20423924.39	USD	20-MAR-2026	-1497557.51
159088674	306184340.16	CNY	42735720.09	USD	12-FEB-2026	-572193.9
159088527	274972500	TWD	9776800.01	USD	12-JUN-2026	534071.28
159088521	544666668	TWD	18904816.48	USD	13-FEB-2026	815788.31
159088543	569893639	TWD	20776290.18	USD	05-JUN-2026	1633162.73
159088748	351972447.98	CNY	49829751.24	USD	20-MAR-2026	-58964.78
159088488	605525274	TWD	21727556.58	USD	22-MAY-2026	1414830.24
159088680	334966500	CNY	46547691.85	USD	20-NOV-2025	-582438.68
159088547	579863766	TWD	21236541.54	USD	29-MAY-2026	1771587.35
159088575	350000000	TWD	12181539.76	USD	24-JUL-2026	369516.73
159088583	537318228	TWD	18528214.75	USD	11-SEP-2026	309311.62
159088557	580000290	TWD	21229878.85	USD	13-MAR-2026	1908486.49
159088672	306183148.64	CNY	42758232.13	USD	12-FEB-2026	-549513.33
159088636	552958000	TWD	18201981.64	USD	27-OCT-2025	24078.44
159088794	290391801.19	CNY	41500253.85	USD	10-JUL-2026	89953.58
159088594	537318228	TWD	17789049.11	USD	15-OCT-2025	141437.98
159186915	55000000	SGD	43138202.25	USD	17-DEC-2025	254020.96
159164490	12147000	CAD	1292464608	JPY	30-OCT-2025	26917.32
159183295	34027009	EUR	40246162.86	USD	17-DEC-2025	118106.62
159162436	13180000	USD	18320068200	KRW	30-OCT-2025	-117351.69
159188401	4326000	USD	6389502000	ARS	11-DEC-2025	-357946.74
159167396	11221511.96	USD	8328178	GBP	17-DEC-2025	-19878.8
159381883	135700000	BRL	20976967.07	USD	02-OCT-2025	-4519768.33
159182653	69220.5	CAD	50000	USD	17-DEC-2025	80.53
159184724	597325747	EUR	706020396.39	USD	17-DEC-2025	1594063.51
159388163	347208395.24	MXN	18223292.67	USD	17-DEC-2025	-582960.97
159382229	17313	USD	172693.57	NOK	02-OCT-2025	-8.25
159386862	162909639	TWD	5442658	USD	15-DEC-2025	65066.01
159184278	75623.97	AUD	50000	USD	17-DEC-2025	-86.1
159185654	1223000000	JPY	8252201.86	USD	17-DEC-2025	-83963.04
159183129	87752732.78	MYR	20914173	USD	17-DEC-2025	16012.29
159179658	19065000	USD	102226720.65	BRL	04-NOV-2025	-19657.66
159182710	3269804.16	GBP	3730000	EUR	17-DEC-2025	811.13
159387506	7292912.74	USD	317577178.18	TRY	10-NOV-2025	106159.59
159386974	1465563	USD	5343092.43	PLN	22-OCT-2025	4078.18
159344352	14477976.78	PEN	4070849.65	USD	17-FEB-2026	-83711.5
159343723	10105684.04	PEN	2784241.8	USD	04-DEC-2025	-121598.64
159189432	2222837483.49	CZK	104774235.72	USD	21-OCT-2025	-2480369.16
159176506	88106000	CAD	63986355.93	USD	17-DEC-2025	447301.85
159185651	2394000000	JPY	16358627.02	USD	17-DEC-2025	40737.59
159181448	1968318737	JPY	13310000	USD	30-OCT-2025	-42916.85
159384681	18600000	BRL	3128258.6	USD	02-OCT-2025	-366503.95
159383246	7385603.38	USD	25908696.66	PEN	10-OCT-2025	74786.8
159386359	17278481	USD	62850370.97	PLN	22-OCT-2025	8791.22
159343633	738908	USD	110311575	JPY	02-OCT-2025	7020.09
159180017	3093491	USD	4606208099	ARS	26-JAN-2026	-358062.08
159178159	323459094.23	MXN	17464485.74	USD	20-NOV-2025	-103078.06
159175548	6656000	EUR	7956993.74	USD	17-DEC-2025	107572.05
159178808	143187739.5	USD	4555088368.97	THB	30-OCT-2025	-2282822.34
159164664	597325749	EUR	706020398.75	USD	17-DEC-2025	1594063.52
159185688	454430285454.1	COP	116569904.05	USD	25-NOV-2025	1493614
159188229	7121284107	HUF	21522165.06	USD	25-NOV-2025	158312.74
159369119	30105.75	CAD	21768	USD	02-OCT-2025	134.6
159388137	5238713	USD	87691864650	IDR	17-DEC-2025	5955.04
159390152	6629188.53	USD	286599707.72	TRY	30-OCT-2025	107940.87
159386980	4843353	USD	81390125489	IDR	17-DEC-2025	24421.12
159183392	42650130.98	USD	1286200000	TWD	15-OCT-2025	-404633.45
159184943	12322	GBP	16689.48	USD	17-DEC-2025	116.04
159179546	8290000	EUR	9733226.83	USD	17-DEC-2025	-43171.27
159162263	11025192.86	USD	1601500000	JPY	17-DEC-2025	-109111.02
159389832	3224415.57	USD	17200000	BRL	02-OCT-2025	7300.34
159386773	54728388.41	CNY	7701932	USD	16-OCT-2025	20583.73
159344912	805534.12	USD	15084432	MXN	20-OCT-2025	16578.17
159341224	452695.01	USD	67031682	JPY	04-NOV-2025	2150.4
159088581	537863544	TWD	18601540.52	USD	11-SEP-2026	364147.31
159088640	552958000	TWD	18688589.99	USD	10-JUL-2026	51896.11
159088768	366213374.99	CNY	52353591.85	USD	15-MAY-2026	286260.1
159088732	275912064.64	CNY	39564659.3	USD	11-SEP-2026	101261.35
159088567	550000000	TWD	19244226.71	USD	24-JUL-2026	682476.24
159088802	377128173.98	CNY	53688311.32	USD	14-AUG-2026	-180155.4
159088399	629759702	TWD	19716959.98	USD	06-MAR-2026	-1246031.28
159088760	17839586.94	USD	537863544	TWD	15-OCT-2025	-174065.52
159088625	566666950	TWD	18926751.84	USD	20-OCT-2025	308121.54
159088670	318434255	CNY	44483377.11	USD	15-JAN-2026	-484056.19
159088722	599324999.98	CNY	84800141.49	USD	05-FEB-2026	63726.84
159088774	347613948.52	CNY	49449329.05	USD	22-MAY-2026	8047.59
159088700	343047144.91	CNY	49014437.27	USD	17-JUL-2026	79158.83
159088764	366250000	CNY	52208062.49	USD	15-MAY-2026	135523.49
159088555	579999420	TWD	21327428.55	USD	24-APR-2026	1923057.59
159088726	276119141	CNY	39437704.02	USD	26-JUN-2026	92033.16
159088798	290397946.41	CNY	41525166.45	USD	10-JUL-2026	113989.86
159088663	259100406.23	CNY	36001668.24	USD	15-JAN-2026	-586984.06
159088551	580000290	TWD	21300047.35	USD	17-APR-2026	1908622.42
159088436	437072807	TWD	13481163.65	USD	27-MAR-2026	-1101216.09
159088591	537863544	TWD	17851428.6	USD	15-OCT-2025	185907.18
159088706	282335793.01	CNY	40190148.46	USD	14-AUG-2026	-138305.68
159088573	550027500	TWD	19305306.92	USD	07-AUG-2026	717809
159088383	612899999.97	CNY	86722132.58	USD	13-MAR-2026	-115166.83
159179282	10941982.17	USD	9290000	EUR	17-DEC-2025	13716.07
159172189	10913320.67	USD	9290000	EUR	17-DEC-2025	42377.57
159183112	1777200	PEN	508643.39	USD	20-NOV-2025	-2551.66
159387398	544000	USD	25638720	TRY	13-NOV-2025	51921.83
159388269	21389146.3	THB	664383	USD	20-OCT-2025	3370.36
159388774	752419.46	USD	229676.04	KWD	15-JUN-2026	2927.27
159160222	85762.85	NZD	50000	USD	17-DEC-2025	127.83
159163515	544013406.49	TRY	12172637	USD	26-DEC-2025	-17758.49
159390772	11963701.6	USD	513805092.62	TRY	17-OCT-2025	246759.52
159388244	4944286.85	USD	3678000	GBP	02-OCT-2025	2253.4
159384213	13924000	SGD	10820880.01	USD	02-OCT-2025	26663.18
159386977	5351637.8	USD	228418604.58	TRY	07-OCT-2025	121699.85
159342389	1515746.02	USD	2315000	AUD	02-OCT-2025	16089.36
159185232	11100000	USD	78767782.26	CNY	17-DEC-2025	10344.24
159164125	1199308.01	USD	1026251.26	EUR	16-OCT-2025	6636.5
159166015	88721416.72	USD	1545571440	ZAR	25-NOV-2025	426437.61
159183014	2594000000	JPY	17479254.34	USD	17-DEC-2025	-201867.29
159189592	4380739.07	USD	640000000	JPY	17-DEC-2025	-18396.03
159369931	131826826.91	USD	98554745	GBP	02-OCT-2025	719397.28
159387343	2779585.62	USD	3848336291	KRW	22-OCT-2025	-36817.87
159387517	2038386.45	USD	2819000	CAD	02-OCT-2025	-12708.7
159174052	22067881.76	USD	36800000	NZD	17-DEC-2025	-668222.97
159180460	75560.91	AUD	50000	USD	17-DEC-2025	-44.34
159381854	2152107.82	PEN	618724.04	USD	01-OCT-2025	-1113.76
159386598	23387168.17	PEN	6470016.37	USD	24-NOV-2025	-256609.66
159386770	21429430.05	THB	665252	USD	20-OCT-2025	2994.42
159341500	2731698.62	USD	2320000	EUR	02-OCT-2025	-7901.08
159374179	99517745	GBP	134141560.77	USD	02-OCT-2025	300198.39
159388263	113759663.59	USD	614677590.28	BRL	04-NOV-2025	806518.34
159342345	3970807	JPY	26910	USD	02-OCT-2025	59.36
159166093	41651163	AUD	4026126369	JPY	17-DEC-2025	-143031.31
159170749	100000	USD	137933.2	CAD	17-DEC-2025	-527.26
159186781	4885186	USD	7673210502.06	NGN	04-NOV-2025	260461.29
159183050	34243161.1	USD	28916460	EUR	30-OCT-2025	-232192.9
159388334	4485744	USD	74111443783	IDR	15-OCT-2025	-43741.02
159386641	50882967.96	ZAR	2891242	USD	20-NOV-2025	-44976.38
159383125	130136767.12	CAD	94588209.89	USD	03-OCT-2025	1069995.79
159387179	498871	USD	151731.61	KWD	04-MAY-2026	-34.26
159386246	79700000	BRL	14322682.67	USD	02-APR-2026	-13654.64
159386662	812919.19	USD	2705000	ILS	13-NOV-2025	3779.74
159384649	14931669.21	ILS	4463410.17	USD	15-OCT-2025	-44569.76
159384091	4594222	USD	75565763456	IDR	15-OCT-2025	-65051.75
159163384	2546955	USD	3754211670	ARS	26-JAN-2026	-317490.12
159180881	92566.48	EUR	108127.88	USD	16-OCT-2025	-646.69
159184726	165782432.52	USD	14671165039.51	INR	30-OCT-2025	-926174.75
159177917	1661024.16	USD	1421343.08	EUR	16-OCT-2025	9191.46
159185521	13126000	USD	71303844.76	BRL	02-OCT-2025	271312.18
159182833	7382870	JPY	50000	USD	17-DEC-2025	-322.83
159386704	2367102.18	USD	39483264362	IDR	06-OCT-2025	831.49
159386864	1029075	USD	152548637	JPY	04-NOV-2025	6048.17
159387032	343091	NOK	33968.6	USD	02-OCT-2025	-410.81
159382077	8652377	USD	31626341.46	PLN	15-OCT-2025	47398.67
159161253	6472063.44	GBP	7440000	EUR	17-DEC-2025	68886.01
159183802	41007000	USD	840392947.23	CZK	30-OCT-2025	-447584.97
159162155	16399016.34	USD	116000000	CNY	17-DEC-2025	-36997.56
159162556	97000000	CNY	13710214.41	USD	17-DEC-2025	28181.47
159189747	21787568	PEN	6235352.3	USD	25-NOV-2025	-30827.58
159184748	50000	USD	83392.96	NZD	17-DEC-2025	-1505.95
159170570	53800369.15	USD	380514000	CNY	17-DEC-2025	-128151.8
159169613	50000	USD	74976.85	AUD	17-DEC-2025	-342.49
159188524	816358400.86	MXN	43481698	USD	17-DEC-2025	-728741.42
159182277	2459478829	JPY	16664101	USD	17-DEC-2025	-100102.67
159184689	548610.51	USD	825656	AUD	17-DEC-2025	-1774.74
159386730	5839776631	JPY	39116998	USD	02-OCT-2025	-371635.95
159385596	65646694.85	CAD	47503494.99	USD	02-OCT-2025	331076.08
159185759	12637873	USD	69014160.67	BRL	02-OCT-2025	329229.39
159171407	33041000	USD	549257063500	IDR	30-OCT-2025	-138304.87
159188060	255824834	EGP	5097127.6	USD	05-JAN-2026	-14534.76
159182667	637500000	JPY	4289820.69	USD	17-DEC-2025	-55481.95
159184768	909755.99	USD	778821.86	EUR	16-OCT-2025	5435.04
159164445	274100000	AUD	182833800.12	USD	17-DEC-2025	1296109.24
159383200	1548306.33	ILS	452684.75	USD	13-NOV-2025	-14782.95
159384522	7541291	USD	327895332.68	TRY	27-OCT-2025	185913.19
159387465	415293055.57	INR	4676197	USD	17-OCT-2025	5412.7
159088778	347083925.02	CNY	49410481.19	USD	22-MAY-2026	44585.2
159088410	657548246	TWD	20437255.13	USD	20-MAR-2026	-1484226.77
159088676	306184340.15	CNY	42738106.16	USD	12-FEB-2026	-569807.83
159088495	605616113	TWD	21652345.86	USD	22-MAY-2026	1336572.27
159088609	566666950	TWD	19578045.54	USD	18-SEP-2026	351115.48
