ACCESSION_NUMBER	ASSET_CAT	INSTRUMENT_KIND	NET_REALIZED_GAIN_MON1	NET_UNREALIZED_AP_MON1	NET_REALIZED_GAIN_MON2	NET_UNREALIZED_AP_MON2	NET_REALIZED_GAIN_MON3	NET_UNREALIZED_AP_MON3
0000036405-25-000239	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000239	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000239	Other Contracts		0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Commodity Contracts		0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Credit Contracts		0	0	0	0	0	0
0000036405-25-000240	Equity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Equity Contracts	Future Category	1427352.81	-1661880.95	196416.11	2436681.87	2903634.44	-2364348.45
0000036405-25-000240	Equity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Equity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Equity Contracts	Swap Category	-11830.22	-1295919.34	-1111033.19	7974438.79	1609139.61	-14414926.32
0000036405-25-000240	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Equity Contracts		1415522.59	-2957800.29	-914617.08	10411120.66	4512774.05	-16779274.77
0000036405-25-000240	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000240	Other Contracts		0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Commodity Contracts		0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Credit Contracts		0	0	0	0	0	0
0000036405-25-000241	Equity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Equity Contracts	Future Category	3545597.58	-2285850.3	1154668.7	198786.67	3709173.21	-1217016.64
0000036405-25-000241	Equity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Equity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Equity Contracts	Swap Category	-3042000	84001.5	-2874000	2383500	0	-2506500
0000036405-25-000241	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Equity Contracts		503597.58	-2201848.8	-1719331.3	2582286.67	3709173.21	-3723516.64
0000036405-25-000241	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000241	Other Contracts		0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Commodity Contracts		0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Credit Contracts		0	0	0	0	0	0
0000036405-25-000242	Equity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Equity Contracts	Future Category	6508803.28	-5849844.76	-116271.1	8939317.27	6508906.5	-6216607.31
0000036405-25-000242	Equity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Equity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Equity Contracts	Swap Category	-358615.11	866266.92	-113558.05	311506.35	35000	-51719.59
0000036405-25-000242	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Equity Contracts		6150188.17	-4983577.84	-229829.15	9250823.62	6543906.5	-6268326.9
0000036405-25-000242	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000242	Other Contracts		0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Commodity Contracts		0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Credit Contracts		0	0	0	0	0	0
0000036405-25-000243	Equity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Equity Contracts	Future Category	6804522.51	-1885223.95	1250294.65	682749.95	1429276.08	-972671.16
0000036405-25-000243	Equity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Equity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Equity Contracts	Swap Category	-149914.93	-1167599.54	1308416.13	1153189.3	-1097261.67	-334059.14
0000036405-25-000243	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Equity Contracts		6654607.58	-3052823.49	2558710.78	1835939.25	332014.41	-1306730.3
0000036405-25-000243	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000243	Other Contracts		0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Commodity Contracts		0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Credit Contracts		0	0	0	0	0	0
0000036405-25-000244	Equity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Equity Contracts	Future Category	5935638.87	-1539633.62	5782267.92	-3110426.22	5877359.14	-300121.49
0000036405-25-000244	Equity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Equity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Equity Contracts	Swap Category	-9024600	249204.4	-8526200	7071050	0	-6232950
0000036405-25-000244	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Equity Contracts		-3088961.13	-1290429.22	-2743932.08	3960623.78	5877359.14	-6533071.49
0000036405-25-000244	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Foreign Exchange Contracts		0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Interest Rate Contracts		0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts	Warrant Category	0	0	0	0	0	0
0000036405-25-000244	Other Contracts		0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Future Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Option Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Other Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000036405-25-000245	Commodity Contracts	Warrant Category	0	0	0	0	0	0
