HOLDING_ID	RATE_RESET_TENOR_ID	RECEIPT_OR_PAYMENT	RESET_DATE	RESET_DATE_UNIT	RATE_TENOR	RATE_TENOR_UNIT
159187280	1491489	PMNT	Day	1	Month	0
159182423	1490991	PMNT	Day	1	Month	0
159367517	1498425	REC	Day	1	Day	1
159370559	1498632	PMNT	Day	1	Day	1
159371110	1498653	PMNT	Day	1	Day	1
159440287	1502398	REC	Day	1	Day	1
159426593	1501909	REC	Day	1	Day	1
159431228	1502054	REC	Month	6	Month	6
159423750	1501738	REC	Day	1	Day	1
159422374	1501696	PMNT	Day	1	Day	1
159435140	1502223	PMNT	Month	6	Month	6
159439300	1502347	PMNT	Day	1	Day	1
159441540	1502444	PMNT	Month	6	Month	6
159424710	1501777	PMNT	Day	1	Day	1
159445862	1502674	PMNT	Month	3	Month	3
159345360	1497146	PMNT	Day	1	Day	1
160885384	1516620	PMNT	Month	6	Month	6
160885390	1516623	PMNT	Month	6	Month	6
159275771	1493811	PMNT	Day	1	Day	1
158243226	1481312	REC	Day	8539	Day	8539
159183082	1491049	REC	Day	1	Month	0
159177687	1490188	REC	Day	1	Month	0
159177720	1490194	REC	Day	1	Month	0
159172667	1489239	REC	Day	1	Month	0
159175273	1489680	REC	Day	1	Month	0
159189480	1491848	PMNT	Day	1	Month	0
159168616	1488539	PMNT	Day	1	Month	0
159182229	1490966	PMNT	Day	1	Month	1
159187203	1491473	PMNT	Month	6	Month	6
159160762	1487539	PMNT	Day	1	Month	0
159171801	1489092	PMNT	Month	3	Month	3
159179084	1490431	PMNT	Month	1	Month	0
159178355	1490304	PMNT	Month	6	Month	6
159368781	1498524	REC	Day	1	Day	1
159372521	1498693	REC	Day	1	Day	1
159370553	1498631	REC	Day	1	Day	1
159369449	1498576	PMNT	Day	1	Day	1
159372548	1498695	PMNT	Day	1	Day	1
159372477	1498690	PMNT	Day	1	Day	1
159433452	1502136	REC	Month	6	Month	6
159422630	1501704	REC	Day	1	Day	1
159434822	1502204	REC	Day	1	Day	1
159428755	1501986	PMNT	Day	1	Day	1
159446778	1502730	PMNT	Day	1	Day	1
159438375	1502330	PMNT	Day	1	Day	1
159370413	1498625	REC	Day	1	Day	1
159370133	1498611	REC	Day	1	Day	1
159371319	1498661	PMNT	Day	1	Day	1
159440990	1502424	REC	Month	6	Month	6
159438016	1502324	REC	Day	1	Day	1
159426812	1501927	REC	Day	1	Day	1
159429599	1502012	REC	Day	1	Day	1
159423009	1501715	PMNT	Day	1	Day	1
159445553	1502654	PMNT	Day	1	Day	1
159343663	1497091	PMNT	Day	1	Day	1
160518305	1513521	PMNT	Day	1	Day	0
159389023	1499764	REC	Day	1	Day	1
159389940	1499823	REC	Day	1	Day	1
159386537	1499548	PMNT	Day	1	Day	1
159390777	1499881	PMNT	Day	1	Day	1
160915248	1516675	REC	Day	1	Year	1
160915252	1516676	REC	Day	1	Year	1
161066514	1524275	REC	Month	1	Day	1
161062148	1523097	REC	Month	1	Day	1
161042218	1518656	REC	Month	1	Day	1
161046719	1519656	REC	Month	1	Day	1
161056799	1522082	REC	Month	1	Day	1
161061991	1523051	REC	Month	1	Day	1
161051581	1520777	REC	Month	1	Day	1
161050469	1520430	REC	Month	1	Day	1
161062928	1523357	REC	Month	1	Day	1
161042278	1518676	REC	Month	1	Day	1
161067212	1524470	REC	Month	1	Day	1
161055622	1521772	REC	Month	1	Day	1
161062874	1523339	REC	Month	1	Day	1
161048965	1520121	REC	Month	1	Day	1
161060675	1522648	REC	Month	1	Day	1
161055960	1521872	REC	Month	1	Day	1
161054922	1521570	REC	Month	1	Day	1
161061598	1522920	REC	Month	1	Day	1
161054625	1521506	REC	Month	1	Day	1
161061925	1523029	PMNT	Month	1	Day	1
161042816	1518846	REC	Month	1	Day	1
161053470	1521294	REC	Month	1	Day	1
161058424	1522314	REC	Month	1	Day	1
161056101	1521919	REC	Month	1	Day	1
161042521	1518757	REC	Month	1	Day	1
161046329	1519593	REC	Month	1	Day	1
161059428	1522457	REC	Month	1	Day	1
161064982	1523779	REC	Month	1	Day	1
161053550	1521312	REC	Month	1	Day	1
161048662	1520035	REC	Month	1	Day	1
161052073	1520907	REC	Month	1	Day	1
161064943	1523772	REC	Month	1	Day	1
161061982	1523048	REC	Month	1	Day	1
161067272	1524490	REC	Month	1	Day	1
161055358	1521684	REC	Month	1	Day	1
161055700	1521792	REC	Month	1	Day	1
161067308	1524502	REC	Month	1	Day	1
161042377	1518709	REC	Month	1	Day	1
161063411	1523512	PMNT	Month	1	Day	1
161063360	1523501	PMNT	Month	1	Day	1
161042683	1518811	PMNT	Month	1	Day	1
161067230	1524476	PMNT	Month	1	Day	1
161066803	1524365	PMNT	Month	1	Day	1
161067797	1524597	PMNT	Month	1	Day	1
161056092	1521916	PMNT	Month	1	Day	1
161061023	1522743	PMNT	Month	1	Day	1
161051341	1520697	PMNT	Month	1	Day	1
161055745	1521807	PMNT	Month	1	Day	1
161051745	1520825	PMNT	Month	1	Day	1
161054149	1521416	PMNT	Month	1	Day	1
161047292	1519791	PMNT	Month	1	Day	1
161061832	1522998	PMNT	Month	1	Day	1
161054910	1521566	PMNT	Month	1	Day	1
161053350	1521254	PMNT	Month	1	Day	1
161056931	1522100	PMNT	Month	1	Day	1
161058980	1522406	PMNT	Month	1	Day	1
161049129	1520149	PMNT	Month	1	Day	1
161067873	1524607	PMNT	Month	1	Day	1
161062907	1523350	PMNT	Month	1	Day	1
161054101	1521407	PMNT	Month	1	Day	1
161045054	1519175	PMNT	Month	1	Day	1
161062310	1523151	PMNT	Month	1	Day	1
161067789	1524596	PMNT	Month	1	Day	1
161046236	1519562	PMNT	Month	1	Day	1
161061556	1522906	PMNT	Month	1	Day	1
161067714	1524585	PMNT	Month	1	Day	1
161060014	1522528	PMNT	Month	1	Day	1
161065767	1524026	PMNT	Month	1	Day	1
161061853	1523005	PMNT	Month	1	Day	1
161063868	1523588	PMNT	Month	1	Day	1
161045879	1519443	REC	Month	1	Day	1
161051404	1520718	REC	Month	1	Day	1
161066601	1524298	REC	Month	1	Day	1
161047816	1519912	REC	Month	1	Day	1
161061505	1522889	REC	Month	1	Day	1
161057176	1522127	REC	Month	1	Day	1
161062433	1523192	REC	Month	1	Day	1
161047530	1519863	REC	Month	1	Day	1
161062021	1523061	REC	Month	1	Day	1
161051895	1520867	REC	Month	1	Day	1
161060169	1522557	REC	Month	1	Day	1
161047319	1519800	REC	Month	1	Day	1
161051114	1520645	REC	Month	1	Day	1
161057117	1522125	REC	Month	1	Day	1
161067453	1524543	REC	Month	1	Day	1
161062346	1523163	REC	Month	1	Day	1
161065953	1524088	REC	Month	1	Day	1
161045489	1519313	REC	Month	1	Day	1
161049171	1520156	REC	Month	1	Day	1
161041826	1518557	REC	Month	1	Day	1
161065785	1524032	REC	Month	1	Day	1
161042383	1518711	REC	Month	1	Day	1
161062439	1523194	PMNT	Month	1	Day	1
161061685	1522949	PMNT	Month	1	Day	1
161046011	1519487	PMNT	Month	1	Day	1
161041949	1518598	PMNT	Month	1	Day	1
161046059	1519503	PMNT	Month	1	Day	1
161051593	1520781	PMNT	Month	1	Day	1
161055951	1521869	PMNT	Month	1	Day	1
161061197	1522801	PMNT	Month	1	Day	1
161042257	1518669	PMNT	Month	1	Day	1
161061164	1522790	PMNT	Month	1	Day	1
156405485	1456927	PMNT	Day	1	Day	1
159435786	1502269	REC	Month	6	Month	6
159440839	1502418	REC	Day	1	Day	1
159437397	1502312	PMNT	Day	1	Day	1
159431517	1502064	PMNT	Day	1	Day	1
159428282	1501969	PMNT	Month	6	Month	6
159425625	1501832	PMNT	Month	6	Month	6
159428558	1501979	PMNT	Day	1	Day	1
160884838	1516605	PMNT	Day	1	Year	4
160483522	1513435	PMNT	Month	1	Day	304
160518372	1513530	REC	Day	1	Day	0
160518280	1513518	REC	Day	1	Day	0
159383724	1499325	REC	Day	1	Day	1
159389572	1499803	REC	Day	1	Day	1
159383935	1499344	PMNT	Day	1	Day	1
159388408	1499707	PMNT	Month	3	Month	3
159381683	1499165	PMNT	Day	1	Day	1
161057902	1522213	REC	Month	1	Day	1
161061095	1522767	REC	Month	1	Day	1
161042581	1518777	REC	Month	1	Day	1
161056044	1521900	REC	Month	1	Day	1
161061062	1522756	REC	Month	1	Day	1
161056272	1521976	REC	Month	1	Day	1
161059039	1522413	REC	Month	1	Day	1
161057057	1522117	REC	Month	1	Day	1
161062190	1523111	REC	Month	1	Day	1
161051039	1520620	REC	Month	1	Day	1
161051141	1520654	REC	Month	1	Day	1
161046053	1519501	REC	Month	1	Day	1
161064814	1523748	REC	Month	1	Day	1
161065746	1524019	REC	Month	1	Day	1
161067099	1524440	PMNT	Month	1	Day	1
161051967	1520880	PMNT	Month	1	Day	1
161045216	1519222	PMNT	Month	1	Day	1
161065567	1523966	PMNT	Month	1	Day	1
161047271	1519784	PMNT	Month	1	Day	1
161065522	1523951	PMNT	Month	1	Day	1
161044019	1518945	REC	Month	1	Day	1
161058636	1522361	REC	Month	1	Day	1
161065728	1524013	REC	Month	1	Day	1
161054332	1521451	REC	Month	1	Day	1
161062379	1523174	REC	Month	1	Day	1
161058401	1522309	REC	Month	1	Day	1
161064376	1523660	REC	Month	1	Day	1
161067987	1524622	REC	Month	1	Day	1
161066493	1524268	REC	Month	1	Day	1
161051826	1520852	REC	Month	1	Day	1
161052803	1521078	REC	Month	1	Day	1
161050478	1520433	REC	Month	1	Day	1
161058084	1522246	REC	Month	1	Day	1
161056541	1522051	REC	Month	1	Day	1
161052631	1521056	REC	Month	1	Day	1
161058319	1522294	REC	Month	1	Day	1
161050367	1520396	REC	Month	1	Day	1
161050343	1520388	REC	Month	1	Day	1
161065824	1524045	REC	Month	1	Day	1
161062679	1523274	REC	Month	1	Day	1
161062223	1523122	REC	Month	1	Day	1
161061529	1522897	REC	Month	1	Day	1
161059364	1522450	REC	Month	1	Day	1
161058576	1522347	REC	Month	1	Day	1
161043248	1518855	PMNT	Month	1	Day	1
161051159	1520660	PMNT	Month	1	Day	1
161059830	1522505	PMNT	Month	1	Day	1
161066547	1524286	PMNT	Month	1	Day	1
161042341	1518697	PMNT	Month	1	Day	1
161053093	1521174	PMNT	Month	1	Day	1
161055559	1521751	PMNT	Month	1	Day	1
161066719	1524337	PMNT	Month	1	Day	1
161049964	1520278	PMNT	Month	1	Day	1
161053341	1521251	PMNT	Month	1	Day	1
161047913	1519928	PMNT	Month	1	Day	1
161048887	1520095	PMNT	Month	1	Day	1
161052166	1520938	PMNT	Month	1	Day	1
161047389	1519816	PMNT	Month	1	Day	1
161042006	1518617	PMNT	Month	1	Day	1
161043816	1518923	PMNT	Month	1	Day	1
161066824	1524372	PMNT	Month	1	Day	1
161062487	1523210	PMNT	Month	1	Day	1
161046137	1519529	PMNT	Month	1	Day	1
161065483	1523938	REC	Month	1	Day	1
161047226	1519769	REC	Month	1	Day	1
161059158	1522427	REC	Month	1	Day	1
161045768	1519406	REC	Month	1	Day	1
161051150	1520657	REC	Month	1	Day	1
161064392	1523663	REC	Month	1	Day	1
161057991	1522229	REC	Month	1	Day	1
161066283	1524198	REC	Month	1	Day	1
161052941	1521124	REC	Month	1	Day	1
161062295	1523146	REC	Month	1	Day	1
161042524	1518758	REC	Month	1	Day	1
161064809	1523747	REC	Month	1	Day	1
161051479	1520743	REC	Month	1	Day	1
161053362	1521258	REC	Month	1	Day	1
161046239	1519563	REC	Month	1	Day	1
161061850	1523004	REC	Month	1	Day	1
161051802	1520844	REC	Month	1	Day	1
161062187	1523110	REC	Month	1	Day	1
161049022	1520131	REC	Month	1	Day	1
161066776	1524356	REC	Month	1	Day	1
161056038	1521898	REC	Month	1	Day	1
161050085	1520302	REC	Month	1	Day	1
161045465	1519305	REC	Month	1	Day	1
161055484	1521726	REC	Month	1	Day	1
161066415	1524242	REC	Month	1	Day	1
161066475	1524262	REC	Month	1	Day	1
161065450	1523927	REC	Month	1	Day	1
161057744	1522192	REC	Month	1	Day	1
161051087	1520636	REC	Month	1	Day	1
161055918	1521858	REC	Month	1	Day	1
161056059	1521905	PMNT	Month	1	Day	1
161052055	1520901	PMNT	Month	1	Day	1
161042038	1518625	PMNT	Month	1	Day	1
161045684	1519378	PMNT	Month	1	Day	1
161046155	1519535	PMNT	Month	1	Day	1
161050775	1520532	PMNT	Month	1	Day	1
159426546	1501904	REC	Day	1	Day	1
159422823	1501709	PMNT	Day	1	Day	1
159426472	1501899	PMNT	Month	6	Month	6
159441775	1502449	PMNT	Day	1	Day	1
159342227	1497059	PMNT	Month	6	Month	6
160884842	1516607	PMNT	Day	1	Year	4
160885378	1516617	PMNT	Month	6	Month	6
160915417	1516697	PMNT	Day	1	Year	4
160487396	1513443	PMNT	Month	1	Day	304
160518366	1513529	PMNT	Day	1	Month	12
159382694	1499250	REC	Day	1	Day	1
159389287	1499786	PMNT	Day	1	Day	1
159794859	1507042	REC	Day	1	Year	1
159795450	1507057	PMNT	Day	1	Year	1
161050655	1520492	REC	Month	1	Day	1
161067395	1524531	REC	Month	1	Day	1
161054460	1521475	REC	Month	1	Day	1
161048929	1520109	REC	Month	1	Day	1
161052887	1521106	REC	Month	1	Day	1
161061321	1522835	REC	Month	1	Day	1
161060273	1522576	REC	Month	1	Day	1
161054925	1521571	REC	Month	1	Day	1
161050859	1520560	REC	Month	1	Day	1
161059898	1522513	REC	Month	1	Day	1
161053631	1521326	REC	Month	1	Day	1
161063240	1523461	REC	Month	1	Day	1
161056290	1521982	REC	Month	1	Day	1
161055829	1521835	REC	Month	1	Day	1
161052100	1520916	REC	Month	1	Day	1
161060359	1522592	REC	Month	1	Day	1
161044606	1519029	REC	Month	1	Day	1
161062823	1523322	PMNT	Month	1	Day	1
161065465	1523932	PMNT	Month	1	Day	1
161063168	1523437	PMNT	Month	1	Day	1
161052875	1521102	PMNT	Month	1	Day	1
161044907	1519126	PMNT	Month	1	Day	1
161046191	1519547	PMNT	Month	1	Day	1
161050916	1520579	PMNT	Month	1	Day	1
161053146	1521186	PMNT	Month	1	Day	1
161055225	1521658	REC	Month	1	Day	1
161067858	1524605	REC	Month	1	Day	1
161054704	1521521	REC	Month	1	Day	1
161062535	1523226	REC	Month	1	Day	1
161066364	1524225	REC	Month	1	Day	1
161065513	1523948	REC	Month	1	Day	1
161042787	1518841	REC	Month	1	Day	1
161048987	1520125	REC	Month	1	Day	1
161056455	1522037	REC	Month	1	Day	1
161063441	1523518	REC	Month	1	Day	1
161055403	1521699	REC	Month	1	Day	1
161067383	1524527	REC	Month	1	Day	1
161061273	1522825	REC	Month	1	Day	1
161041814	1518553	REC	Month	1	Day	1
161065504	1523945	REC	Month	1	Day	1
161062424	1523189	REC	Month	1	Day	1
161047449	1519836	REC	Month	1	Day	1
161055613	1521769	REC	Month	1	Day	1
161061086	1522764	REC	Month	1	Day	1
161050757	1520526	REC	Month	1	Day	1
161047518	1519859	REC	Month	1	Day	1
161055730	1521802	REC	Month	1	Day	1
161055105	1521631	REC	Month	1	Day	1
161048941	1520113	REC	Month	1	Day	1
161056098	1521918	REC	Month	1	Day	1
161055496	1521730	REC	Month	1	Day	1
161046164	1519538	REC	Month	1	Day	1
161055915	1521857	REC	Month	1	Day	1
161064836	1523752	REC	Month	1	Day	1
161047780	1519906	REC	Month	1	Day	1
161067293	1524497	REC	Month	1	Day	1
161051757	1520829	PMNT	Month	1	Day	1
161062949	1523364	PMNT	Month	1	Day	1
161065845	1524052	PMNT	Month	1	Day	1
161043753	1518916	PMNT	Month	1	Day	1
161046056	1519502	PMNT	Month	1	Day	1
161061823	1522995	PMNT	Month	1	Day	1
161060863	1522706	PMNT	Month	1	Day	1
161064996	1523782	PMNT	Month	1	Day	1
161056311	1521989	PMNT	Month	1	Day	1
161051596	1520782	PMNT	Month	1	Day	1
161049657	1520227	PMNT	Month	1	Day	1
161068660	1524713	PMNT	Month	1	Day	1
161053335	1521249	PMNT	Month	1	Day	1
161061772	1522978	PMNT	Month	1	Day	1
161067957	1524618	PMNT	Month	1	Day	1
161063729	1523562	PMNT	Month	1	Day	1
161061083	1522763	PMNT	Month	1	Day	1
161065360	1523897	PMNT	Month	1	Day	1
161065668	1523993	PMNT	Month	1	Day	1
161052385	1521011	PMNT	Month	1	Day	1
161049267	1520172	PMNT	Month	1	Day	1
161061577	1522913	PMNT	Month	1	Day	1
161064976	1523778	PMNT	Month	1	Day	1
161058878	1522394	PMNT	Month	1	Day	1
161042275	1518675	PMNT	Month	1	Day	1
161050436	1520419	PMNT	Month	1	Day	1
161055153	1521647	PMNT	Month	1	Day	1
161042108	1518634	PMNT	Month	1	Day	1
161065995	1524102	PMNT	Month	1	Day	1
161062136	1523093	PMNT	Month	1	Day	1
161064728	1523732	PMNT	Month	1	Day	1
161044891	1519121	PMNT	Month	1	Day	1
161057958	1522222	PMNT	Month	1	Day	1
161063952	1523604	PMNT	Month	1	Day	1
161045003	1519158	REC	Month	1	Day	1
161054524	1521487	REC	Month	1	Day	1
161045714	1519388	REC	Month	1	Day	1
161057689	1522186	REC	Month	1	Day	1
161065983	1524098	REC	Month	1	Day	1
161055838	1521838	REC	Month	1	Day	1
161052364	1521004	REC	Month	1	Day	1
161053134	1521182	REC	Month	1	Day	1
161052184	1520944	REC	Month	1	Day	1
161050673	1520498	REC	Month	1	Day	1
161055349	1521681	REC	Month	1	Day	1
161057760	1522194	REC	Month	1	Day	1
161045315	1519255	REC	Month	1	Day	1
161066025	1524112	REC	Month	1	Day	1
161052947	1521126	REC	Month	1	Day	1
161058938	1522401	REC	Month	1	Day	1
161049040	1520134	REC	Month	1	Day	1
161066674	1524322	REC	Month	1	Day	1
161047163	1519748	REC	Month	1	Day	1
161052034	1520894	REC	Month	1	Day	1
161060922	1522716	REC	Month	1	Day	1
161045552	1519334	REC	Month	1	Day	1
161049946	1520275	REC	Month	1	Day	1
161048314	1519990	REC	Month	1	Day	1
161051995	1520885	REC	Month	1	Day	1
161062760	1523301	REC	Month	1	Day	1
161060311	1522583	PMNT	Month	1	Day	1
161041982	1518609	PMNT	Month	1	Day	1
161052112	1520920	PMNT	Month	1	Day	1
161051733	1520821	PMNT	Month	1	Day	1
161061766	1522976	PMNT	Month	1	Day	1
161061423	1522869	PMNT	Month	1	Day	1
161068665	1524714	PMNT	Month	1	Day	1
161052688	1521062	PMNT	Month	1	Day	1
161062616	1523253	PMNT	Month	1	Day	1
161047634	1519882	PMNT	Month	1	Day	1
161067742	1524590	PMNT	Month	1	Day	1
156420037	1457002	REC	Month	12	Month	12
159369187	1498551	REC	Day	1	Day	1
159373636	1498718	PMNT	Day	1	Day	1
159434396	1502175	REC	Day	1	Day	1
159424581	1501765	REC	Day	1	Day	1
159429528	1502007	REC	Day	1	Day	1
159429977	1502020	PMNT	Day	1	Day	1
159434925	1502213	PMNT	Day	1	Day	1
159441323	1502438	PMNT	Day	1	Day	1
159422605	1501702	PMNT	Month	3	Month	3
159436723	1502300	PMNT	Day	1	Day	1
159344293	1497112	PMNT	Month	6	Month	6
160448696	1513353	PMNT	Month	1	Day	356
159387971	1499662	REC	Day	1	Day	1
159387421	1499623	REC	Day	1	Day	1
159384528	1499381	PMNT	Month	1	Month	1
159382926	1499267	PMNT	Day	1	Day	1
160915264	1516679	REC	Day	1	Year	1
161050610	1520477	REC	Month	1	Day	1
161058756	1522379	REC	Month	1	Day	1
161050042	1520291	REC	Month	1	Day	1
161060952	1522721	REC	Month	1	Day	1
161059864	1522509	REC	Month	1	Day	1
161064434	1523671	REC	Month	1	Day	1
161058812	1522386	REC	Month	1	Day	1
161063503	1523527	REC	Month	1	Day	1
161056475	1522043	REC	Month	1	Day	1
161053209	1521207	REC	Month	1	Day	1
161055966	1521874	REC	Month	1	Day	1
161058740	1522377	REC	Month	1	Day	1
161049052	1520136	REC	Month	1	Day	1
161046119	1519523	REC	Month	1	Day	1
161047786	1519907	REC	Month	1	Day	1
161046242	1519564	REC	Month	1	Day	1
161059666	1522485	REC	Month	1	Day	1
161067126	1524449	REC	Month	1	Day	1
161051584	1520778	REC	Month	1	Day	1
161063261	1523468	REC	Month	1	Day	1
161065573	1523968	PMNT	Month	1	Day	1
161043257	1518856	PMNT	Month	1	Day	1
161047127	1519736	PMNT	Month	1	Day	1
161064022	1523612	PMNT	Month	1	Day	1
161064588	1523700	PMNT	Month	1	Day	1
161049585	1520215	PMNT	Month	1	Day	1
161041877	1518574	REC	Month	1	Day	1
161066376	1524229	REC	Month	1	Day	1
161047870	1519921	REC	Month	1	Day	1
161058748	1522378	REC	Month	1	Day	1
161066391	1524234	REC	Month	1	Day	1
161044940	1519137	REC	Month	1	Day	1
161060487	1522613	REC	Month	1	Day	1
161049981	1520281	REC	Month	1	Day	1
161065252	1523861	REC	Month	1	Day	1
161064820	1523749	REC	Month	1	Day	1
161051856	1520860	REC	Month	1	Day	1
161064503	1523684	REC	Month	1	Day	1
161060765	1522678	REC	Month	1	Day	1
161044428	1519000	REC	Month	1	Day	1
161055844	1521840	REC	Month	1	Day	1
161066229	1524180	REC	Month	1	Day	1
161055096	1521628	REC	Month	1	Day	1
161060295	1522580	REC	Month	1	Day	1
161044671	1519048	REC	Month	1	Day	1
161050838	1520553	REC	Month	1	Day	1
161067162	1524461	REC	Month	1	Day	1
161056305	1521987	REC	Month	1	Day	1
161051458	1520736	PMNT	Month	1	Day	1
161053943	1521379	PMNT	Month	1	Day	1
161045429	1519293	PMNT	Month	1	Day	1
161046848	1519677	PMNT	Month	1	Day	1
161052908	1521113	PMNT	Month	1	Day	1
161047834	1519915	PMNT	Month	1	Day	1
161062709	1523284	PMNT	Month	1	Day	1
161055996	1521884	PMNT	Month	1	Day	1
161061553	1522905	PMNT	Month	1	Day	1
161066933	1524400	PMNT	Month	1	Day	1
161067437	1524540	PMNT	Month	1	Day	1
161042647	1518799	PMNT	Month	1	Day	1
161051688	1520806	PMNT	Month	1	Day	1
161042299	1518683	PMNT	Month	1	Day	1
161062064	1523069	PMNT	Month	1	Day	1
161066055	1524122	PMNT	Month	1	Day	1
161057226	1522134	PMNT	Month	1	Day	1
161053922	1521375	PMNT	Month	1	Day	1
161061146	1522784	PMNT	Month	1	Day	1
161049291	1520176	PMNT	Month	1	Day	1
161063249	1523464	PMNT	Month	1	Day	1
161060741	1522670	PMNT	Month	1	Day	1
161062286	1523143	PMNT	Month	1	Day	1
161052397	1521015	REC	Month	1	Day	1
161060099	1522544	REC	Month	1	Day	1
161063937	1523601	REC	Month	1	Day	1
161060690	1522653	REC	Month	1	Day	1
161060235	1522569	REC	Month	1	Day	1
161053326	1521246	REC	Month	1	Day	1
161042392	1518714	REC	Month	1	Day	1
161050880	1520567	REC	Month	1	Day	1
161067132	1524451	REC	Month	1	Day	1
161051012	1520611	REC	Month	1	Day	1
161051754	1520828	PMNT	Month	1	Day	1
161059023	1522411	PMNT	Month	1	Day	1
161065432	1523921	PMNT	Month	1	Day	1
161056383	1522013	PMNT	Month	1	Day	1
161044773	1519082	PMNT	Month	1	Day	1
161065671	1523994	PMNT	Month	1	Day	1
161068122	1524640	PMNT	Month	1	Day	1
161063665	1523550	PMNT	Month	1	Day	1
161042287	1518679	PMNT	Month	1	Day	1
156421261	1457008	PMNT	Month	12	Month	12
160383831	1513267	PMNT	Day	1	Day	1876
159387735	1499643	REC	Day	0	Day	0
159388734	1499738	REC	Day	0	Day	0
159389702	1499810	REC	Day	0	Day	0
159382098	1499208	REC	Day	1	Day	1
159386868	1499584	REC	Day	0	Day	0
159387735	1499644	PMNT	Month	3	Day	1
159386857	1499583	PMNT	Month	6	Month	6
159388734	1499739	PMNT	Month	3	Day	1
159389702	1499811	PMNT	Month	3	Day	1
159385178	1499435	PMNT	Day	1	Day	1
159382550	1499239	PMNT	Day	1	Day	1
159386552	1499551	PMNT	Day	1	Day	1
159386868	1499585	PMNT	Month	3	Day	1
159389996	1499828	PMNT	Day	1	Day	1
159795213	1507051	PMNT	Day	1	Year	1
160915280	1516682	REC	Day	1	Year	1
160915333	1516694	REC	Day	1	Year	1
161052349	1520999	REC	Month	1	Day	1
161059881	1522511	REC	Month	1	Day	1
161056023	1521893	REC	Month	1	Day	1
161046890	1519684	REC	Month	1	Day	1
161056320	1521992	REC	Month	1	Day	1
161067096	1524439	REC	Month	1	Day	1
161054852	1521548	REC	Month	1	Day	1
161065797	1524036	REC	Month	1	Day	1
161055520	1521738	REC	Month	1	Day	1
161066127	1524146	REC	Month	1	Day	1
161059072	1522417	REC	Month	1	Day	1
161053716	1521342	REC	Month	1	Day	1
161066139	1524150	REC	Month	1	Day	1
161066984	1524407	REC	Month	1	Day	1
161056299	1521985	REC	Month	1	Day	1
161062034	1523063	PMNT	Month	1	Day	1
161052379	1521009	PMNT	Month	1	Day	1
161042422	1518724	PMNT	Month	1	Day	1
161043659	1518906	PMNT	Month	1	Day	1
